phase	phase_label	phase_priority	production_round	recommended_batch_size	visual_key	visual_label	slot	image_id	planned_src	asset_status	target_count	ready_count_before_phase2	remaining_need_before_phase2	image_class	priority	locality_requirement	subject_focus	slot_brief	must_have	avoid	people_policy	variant_rule	first_action
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p2_core_pool	round_01_first_variants	3	market_stalls	Märkte & Stände	05	market-stalls-05	/assets/event-visuals/market-stalls-05.webp	planned	6	1	5	hybrid_contextual	high	Kontext darf symbolisch sein, soll aber lokal/regional plausibel wirken und keine falsche konkrete Location behaupten.	Krammarkt, Stoffmarkt, Wochenmarkt, Flohmarkt, Grenzmarkt und Stand-/Warenwelten	Märkte & Stände: Lebendigere Variante mit Eventgefühl, aber ohne erkennbare Personen, Logos, Plakate oder lesbare Schrift. Inhaltlicher Fokus: Krammarkt, Stoffmarkt, Wochenmarkt, Flohmarkt, Grenzmarkt und Stand-/Warenwelten	Stände, Waren, Tische oder Marktstruktur | Material- und Warenbezug | keine Marken	Food-Fokus | Buchmarkt-Fokus | überfüllte Verkaufsfläche	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p2_core_pool	round_02_expand_pool	3	market_stalls	Märkte & Stände	06	market-stalls-06	/assets/event-visuals/market-stalls-06.webp	planned	6	1	5	hybrid_contextual	high	Kontext darf symbolisch sein, soll aber lokal/regional plausibel wirken und keine falsche konkrete Location behaupten.	Krammarkt, Stoffmarkt, Wochenmarkt, Flohmarkt, Grenzmarkt und Stand-/Warenwelten	Märkte & Stände: Nahbare Editorial-Variante mit glaubwürdigen Oberflächen, natürlichem Licht und nicht überladener Szene. Inhaltlicher Fokus: Krammarkt, Stoffmarkt, Wochenmarkt, Flohmarkt, Grenzmarkt und Stand-/Warenwelten	Stände, Waren, Tische oder Marktstruktur | Material- und Warenbezug | keine Marken	Food-Fokus | Buchmarkt-Fokus | überfüllte Verkaufsfläche	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	active_route_tour	Aktive Tour & Route	01	sport-active-01	/assets/event-visuals/sport-active-01.webp	usable	5	1	4	local_sensitive_detail	medium	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Fahrradtour, Segway, Wanderung, Spaziergang, geführte Bewegung und Routenatmosphäre	Aktive Tour & Route: Breites, card-taugliches Hauptmotiv mit klarer Bildwelt und ruhiger Premium-Komposition. Inhaltlicher Fokus: Fahrradtour, Segway, Wanderung, Spaziergang, geführte Bewegung und Routenatmosphäre	Route, Weg, Fahrrad, Segway oder Spaziergang | geführte Bewegung | regional plausible Umgebung	Sportwettkampf | Alpen-/Reisebild | Fahrzeugwerbung	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	active_route_tour	Aktive Tour & Route	01	active-route-tour-01	/assets/event-visuals/active-route-tour-01.webp	planned	5	1	4	local_sensitive_detail	medium	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Fahrradtour, Segway, Wanderung, Spaziergang, geführte Bewegung und Routenatmosphäre	Aktive Tour & Route: Breites, card-taugliches Hauptmotiv mit klarer Bildwelt und ruhiger Premium-Komposition. Inhaltlicher Fokus: Fahrradtour, Segway, Wanderung, Spaziergang, geführte Bewegung und Routenatmosphäre	Route, Weg, Fahrrad, Segway oder Spaziergang | geführte Bewegung | regional plausible Umgebung	Sportwettkampf | Alpen-/Reisebild | Fahrzeugwerbung	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	active_route_tour	Aktive Tour & Route	02	active-route-tour-02	/assets/event-visuals/active-route-tour-02.webp	planned	5	1	4	local_sensitive_detail	medium	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Fahrradtour, Segway, Wanderung, Spaziergang, geführte Bewegung und Routenatmosphäre	Aktive Tour & Route: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Fahrradtour, Segway, Wanderung, Spaziergang, geführte Bewegung und Routenatmosphäre	Route, Weg, Fahrrad, Segway oder Spaziergang | geführte Bewegung | regional plausible Umgebung	Sportwettkampf | Alpen-/Reisebild | Fahrzeugwerbung	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	active_route_tour	Aktive Tour & Route	03	active-route-tour-03	/assets/event-visuals/active-route-tour-03.webp	planned	5	1	4	local_sensitive_detail	medium	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Fahrradtour, Segway, Wanderung, Spaziergang, geführte Bewegung und Routenatmosphäre	Aktive Tour & Route: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Fahrradtour, Segway, Wanderung, Spaziergang, geführte Bewegung und Routenatmosphäre	Route, Weg, Fahrrad, Segway oder Spaziergang | geführte Bewegung | regional plausible Umgebung	Sportwettkampf | Alpen-/Reisebild | Fahrzeugwerbung	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	classical_music	Klassik, Chor & Orgel	02	classical-music-02	/assets/event-visuals/classical-music-02.webp	planned	5	1	4	symbolic_editorial	high	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Orgel, Chor, Kammermusik, Kirche, Noten und ruhige Konzertatmosphäre	Klassik, Chor & Orgel: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Orgel, Chor, Kammermusik, Kirche, Noten und ruhige Konzertatmosphäre	Orgel, Chor, Noten, Kirche oder Kammermusikbezug | ruhige Konzertatmosphäre | hochwertiges Licht	Rockbühne | laute Partyoptik | erkennbare Musiker im Fokus	Keine erkennbaren Performer, Sportler oder Einzelpersonen; anonyme Silhouetten oder Details bevorzugen.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	classical_music	Klassik, Chor & Orgel	03	classical-music-03	/assets/event-visuals/classical-music-03.webp	planned	5	1	4	symbolic_editorial	high	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Orgel, Chor, Kammermusik, Kirche, Noten und ruhige Konzertatmosphäre	Klassik, Chor & Orgel: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Orgel, Chor, Kammermusik, Kirche, Noten und ruhige Konzertatmosphäre	Orgel, Chor, Noten, Kirche oder Kammermusikbezug | ruhige Konzertatmosphäre | hochwertiges Licht	Rockbühne | laute Partyoptik | erkennbare Musiker im Fokus	Keine erkennbaren Performer, Sportler oder Einzelpersonen; anonyme Silhouetten oder Details bevorzugen.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	classical_music	Klassik, Chor & Orgel	04	classical-music-04	/assets/event-visuals/classical-music-04.webp	planned	5	1	4	symbolic_editorial	high	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Orgel, Chor, Kammermusik, Kirche, Noten und ruhige Konzertatmosphäre	Klassik, Chor & Orgel: Ruhige Fallback-Variante mit stärkerer Flächenwirkung, geeignet für viele Events dieses Visual Keys. Inhaltlicher Fokus: Orgel, Chor, Kammermusik, Kirche, Noten und ruhige Konzertatmosphäre	Orgel, Chor, Noten, Kirche oder Kammermusikbezug | ruhige Konzertatmosphäre | hochwertiges Licht	Rockbühne | laute Partyoptik | erkennbare Musiker im Fokus	Keine erkennbaren Performer, Sportler oder Einzelpersonen; anonyme Silhouetten oder Details bevorzugen.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_02_close_pool	3	classical_music	Klassik, Chor & Orgel	05	classical-music-05	/assets/event-visuals/classical-music-05.webp	planned	5	1	4	symbolic_editorial	high	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Orgel, Chor, Kammermusik, Kirche, Noten und ruhige Konzertatmosphäre	Klassik, Chor & Orgel: Lebendigere Variante mit Eventgefühl, aber ohne erkennbare Personen, Logos, Plakate oder lesbare Schrift. Inhaltlicher Fokus: Orgel, Chor, Kammermusik, Kirche, Noten und ruhige Konzertatmosphäre	Orgel, Chor, Noten, Kirche oder Kammermusikbezug | ruhige Konzertatmosphäre | hochwertiges Licht	Rockbühne | laute Partyoptik | erkennbare Musiker im Fokus	Keine erkennbaren Performer, Sportler oder Einzelpersonen; anonyme Silhouetten oder Details bevorzugen.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	creative_making_workshop	Kreativ- & Mitmachworkshop	01	creative-workshop-01	/assets/event-visuals/creative-workshop-01.webp	usable	5	1	4	symbolic_editorial	high	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Basteln, Pokémon-/Escape-/Handwerksformate, Materialien, Hände und Making-Situationen	Kreativ- & Mitmachworkshop: Breites, card-taugliches Hauptmotiv mit klarer Bildwelt und ruhiger Premium-Komposition. Inhaltlicher Fokus: Basteln, Pokémon-/Escape-/Handwerksformate, Materialien, Hände und Making-Situationen	Materialien, Hände, Basteln, Handwerk oder Making | Workshopgefühl | keine Lizenzfiguren	Pokémon-/Markenfiguren | Kinderfaces | steriler Designatelier-Look	Keine erkennbaren Kinder; Personen höchstens anonym, angeschnitten oder als Hände/Details.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	creative_making_workshop	Kreativ- & Mitmachworkshop	01	creative-making-workshop-01	/assets/event-visuals/creative-making-workshop-01.webp	planned	5	1	4	symbolic_editorial	high	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Basteln, Pokémon-/Escape-/Handwerksformate, Materialien, Hände und Making-Situationen	Kreativ- & Mitmachworkshop: Breites, card-taugliches Hauptmotiv mit klarer Bildwelt und ruhiger Premium-Komposition. Inhaltlicher Fokus: Basteln, Pokémon-/Escape-/Handwerksformate, Materialien, Hände und Making-Situationen	Materialien, Hände, Basteln, Handwerk oder Making | Workshopgefühl | keine Lizenzfiguren	Pokémon-/Markenfiguren | Kinderfaces | steriler Designatelier-Look	Keine erkennbaren Kinder; Personen höchstens anonym, angeschnitten oder als Hände/Details.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	creative_making_workshop	Kreativ- & Mitmachworkshop	02	creative-making-workshop-02	/assets/event-visuals/creative-making-workshop-02.webp	planned	5	1	4	symbolic_editorial	high	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Basteln, Pokémon-/Escape-/Handwerksformate, Materialien, Hände und Making-Situationen	Kreativ- & Mitmachworkshop: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Basteln, Pokémon-/Escape-/Handwerksformate, Materialien, Hände und Making-Situationen	Materialien, Hände, Basteln, Handwerk oder Making | Workshopgefühl | keine Lizenzfiguren	Pokémon-/Markenfiguren | Kinderfaces | steriler Designatelier-Look	Keine erkennbaren Kinder; Personen höchstens anonym, angeschnitten oder als Hände/Details.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	creative_making_workshop	Kreativ- & Mitmachworkshop	03	creative-making-workshop-03	/assets/event-visuals/creative-making-workshop-03.webp	planned	5	1	4	symbolic_editorial	high	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Basteln, Pokémon-/Escape-/Handwerksformate, Materialien, Hände und Making-Situationen	Kreativ- & Mitmachworkshop: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Basteln, Pokémon-/Escape-/Handwerksformate, Materialien, Hände und Making-Situationen	Materialien, Hände, Basteln, Handwerk oder Making | Workshopgefühl | keine Lizenzfiguren	Pokémon-/Markenfiguren | Kinderfaces | steriler Designatelier-Look	Keine erkennbaren Kinder; Personen höchstens anonym, angeschnitten oder als Hände/Details.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	nature_learning_wildlife	Natur, Tiere & Umweltbildung	01	outdoor-nature-01	/assets/event-visuals/outdoor-nature-01.webp	usable	5	1	4	local_sensitive_detail	medium	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Fledermaus, Naturführung, Wasser, Wildpark, Garten, Umwelt und Naturlernen	Natur, Tiere & Umweltbildung: Breites, card-taugliches Hauptmotiv mit klarer Bildwelt und ruhiger Premium-Komposition. Inhaltlicher Fokus: Fledermaus, Naturführung, Wasser, Wildpark, Garten, Umwelt und Naturlernen	Natur-, Tier-, Wasser-, Garten- oder Umweltbildungsbezug | regionale Plausibilität | ruhige Tiefe	Alpen/Strand | dramatische Wildnis | Tier-Makro ohne Eventbezug	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	nature_learning_wildlife	Natur, Tiere & Umweltbildung	01	nature-learning-wildlife-01	/assets/event-visuals/nature-learning-wildlife-01.webp	planned	5	1	4	local_sensitive_detail	medium	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Fledermaus, Naturführung, Wasser, Wildpark, Garten, Umwelt und Naturlernen	Natur, Tiere & Umweltbildung: Breites, card-taugliches Hauptmotiv mit klarer Bildwelt und ruhiger Premium-Komposition. Inhaltlicher Fokus: Fledermaus, Naturführung, Wasser, Wildpark, Garten, Umwelt und Naturlernen	Natur-, Tier-, Wasser-, Garten- oder Umweltbildungsbezug | regionale Plausibilität | ruhige Tiefe	Alpen/Strand | dramatische Wildnis | Tier-Makro ohne Eventbezug	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	nature_learning_wildlife	Natur, Tiere & Umweltbildung	02	nature-learning-wildlife-02	/assets/event-visuals/nature-learning-wildlife-02.webp	planned	5	1	4	local_sensitive_detail	medium	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Fledermaus, Naturführung, Wasser, Wildpark, Garten, Umwelt und Naturlernen	Natur, Tiere & Umweltbildung: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Fledermaus, Naturführung, Wasser, Wildpark, Garten, Umwelt und Naturlernen	Natur-, Tier-, Wasser-, Garten- oder Umweltbildungsbezug | regionale Plausibilität | ruhige Tiefe	Alpen/Strand | dramatische Wildnis | Tier-Makro ohne Eventbezug	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	nature_learning_wildlife	Natur, Tiere & Umweltbildung	03	nature-learning-wildlife-03	/assets/event-visuals/nature-learning-wildlife-03.webp	planned	5	1	4	local_sensitive_detail	medium	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Fledermaus, Naturführung, Wasser, Wildpark, Garten, Umwelt und Naturlernen	Natur, Tiere & Umweltbildung: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Fledermaus, Naturführung, Wasser, Wildpark, Garten, Umwelt und Naturlernen	Natur-, Tier-, Wasser-, Garten- oder Umweltbildungsbezug | regionale Plausibilität | ruhige Tiefe	Alpen/Strand | dramatische Wildnis | Tier-Makro ohne Eventbezug	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	open_air_festival	Open-Air-Festival & Außenbühne	02	open-air-festival-02	/assets/event-visuals/open-air-festival-02.webp	planned	5	1	4	local_sensitive_detail	medium	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Aasee-Festival, Kulturtage, Festivalgelände, Außenbühnen und große sommerliche Eventstimmung	Open-Air-Festival & Außenbühne: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Aasee-Festival, Kulturtage, Festivalgelände, Außenbühnen und große sommerliche Eventstimmung	Außenbühne, Gelände, Licht oder Festivalatmosphäre | Weite und Luftigkeit | keine erkennbaren Acts	reines Konzertdetail ohne Festivalgefühl | Massenszenen | Markenbühnen	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	open_air_festival	Open-Air-Festival & Außenbühne	03	open-air-festival-03	/assets/event-visuals/open-air-festival-03.webp	planned	5	1	4	local_sensitive_detail	medium	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Aasee-Festival, Kulturtage, Festivalgelände, Außenbühnen und große sommerliche Eventstimmung	Open-Air-Festival & Außenbühne: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Aasee-Festival, Kulturtage, Festivalgelände, Außenbühnen und große sommerliche Eventstimmung	Außenbühne, Gelände, Licht oder Festivalatmosphäre | Weite und Luftigkeit | keine erkennbaren Acts	reines Konzertdetail ohne Festivalgefühl | Massenszenen | Markenbühnen	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	open_air_festival	Open-Air-Festival & Außenbühne	04	open-air-festival-04	/assets/event-visuals/open-air-festival-04.webp	planned	5	1	4	local_sensitive_detail	medium	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Aasee-Festival, Kulturtage, Festivalgelände, Außenbühnen und große sommerliche Eventstimmung	Open-Air-Festival & Außenbühne: Ruhige Fallback-Variante mit stärkerer Flächenwirkung, geeignet für viele Events dieses Visual Keys. Inhaltlicher Fokus: Aasee-Festival, Kulturtage, Festivalgelände, Außenbühnen und große sommerliche Eventstimmung	Außenbühne, Gelände, Licht oder Festivalatmosphäre | Weite und Luftigkeit | keine erkennbaren Acts	reines Konzertdetail ohne Festivalgefühl | Massenszenen | Markenbühnen	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_02_close_pool	3	open_air_festival	Open-Air-Festival & Außenbühne	05	open-air-festival-05	/assets/event-visuals/open-air-festival-05.webp	planned	5	1	4	local_sensitive_detail	medium	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Aasee-Festival, Kulturtage, Festivalgelände, Außenbühnen und große sommerliche Eventstimmung	Open-Air-Festival & Außenbühne: Lebendigere Variante mit Eventgefühl, aber ohne erkennbare Personen, Logos, Plakate oder lesbare Schrift. Inhaltlicher Fokus: Aasee-Festival, Kulturtage, Festivalgelände, Außenbühnen und große sommerliche Eventstimmung	Außenbühne, Gelände, Licht oder Festivalatmosphäre | Weite und Luftigkeit | keine erkennbaren Acts	reines Konzertdetail ohne Festivalgefühl | Massenszenen | Markenbühnen	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	textile_exhibition_design	Textil, Stoff & Design-Ausstellung	02	textile-exhibition-design-02	/assets/event-visuals/textile-exhibition-design-02.webp	planned	5	1	4	hybrid_contextual	medium	Kontext darf symbolisch sein, soll aber lokal/regional plausibel wirken und keine falsche konkrete Location behaupten.	Textile Ausstellungen, Stoffe, Design, Materialität und kuratierte Textilobjekte	Textil, Stoff & Design-Ausstellung: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Textile Ausstellungen, Stoffe, Design, Materialität und kuratierte Textilobjekte	Stoffe oder textile Objekte | Ausstellungs- oder Designcharakter | ruhige Premium-Komposition	beliebige Deko | geschützte Kunst prominent | Modekatalog-Look	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
